Measurement Count,IMU_MODE,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,X_DEL_ANG,Y_DEL_ANG,Z_DEL_ANG,ROLL,PITCH,HEADING
51,0,0.00900000,0.02200000,0.99700000,-0.03000000,-0.04000000,0.15000000,-0.00156445,0.00497745,0.01197948,1.40000000,-0.68000000,0.01000000
52,0,0.01500000,0.02600000,0.99900000,-0.21000000,0.01000000,0.52000000,-0.00181419,0.00498934,0.01259789,1.39000000,-0.68000000,0.01000000
53,0,0.01600000,0.02600000,1.00500000,0.11000000,-0.12000000,-0.05000000,-0.00168778,0.00485144,0.01254043,1.39000000,-0.68000000,0.01000000
54,0,0.02100000,0.02700000,0.99800000,0.04000000,-0.27000000,-0.22000000,-0.00164113,0.00453659,0.01228388,1.39000000,-0.68000000,0.01000000
55,0,0.00700000,0.02500000,0.99700000,0.17000000,-0.08000000,-0.01000000,0.00773486,0.00012436,0.01173235,1.39000000,-0.69000000,0.01000000
56,0,0.00900000,0.02400000,0.99900000,-0.08000000,-0.16000000,-0.01000000,0.00765816,-0.00002903,0.01172277,1.39000000,-0.69000000,0.01000000
57,0,0.01200000,0.01900000,0.99300000,0.06000000,-0.11000000,0.10000000,0.00771351,-0.00013050,0.01181501,1.39000000,-0.69000000,0.01000000
58,0,0.01000000,0.02700000,1.00300000,-0.08000000,-0.10000000,-0.08000000,0.00763695,-0.00022620,0.01173845,1.40000000,-0.69000000,0.01000000
59,0,0.01600000,0.02700000,1.00000000,0.10000000,-0.16000000,-0.02000000,0.00772962,-0.00037448,0.01171992,1.39000000,-0.69000000,0.01000000
60,0,0.01200000,0.02100000,0.99800000,-0.06000000,0.21000000,-0.08000000,0.00767531,-0.00018437,0.01164749,1.39000000,-0.69000000,0.01000000
61,0,0.01300000,0.02700000,1.00000000,0.16000000,0.03000000,-0.01000000,0.01652159,0.00147431,0.01109460,1.40000000,-0.69000000,0.01000000
62,0,0.01000000,0.02600000,1.00100000,0.11000000,0.17000000,0.34000000,0.01663971,0.00165686,0.01145971,1.40000000,-0.69000000,0.01000000
63,0,0.00800000,0.02500000,0.99800000,-0.18000000,-0.05000000,0.23000000,0.01647226,0.00161034,0.01167368,1.40000000,-0.69000000,0.01000000
64,0,0.01400000,0.02300000,1.00000000,0.11000000,0.15000000,0.11000000,0.01657068,0.00174456,0.01177210,1.39000000,-0.69000000,0.01000000
65,0,0.01200000,0.02600000,0.99900000,0.17000000,0.39000000,-0.06000000,0.01672271,0.00209334,0.01171844,1.39000000,-0.69000000,0.01000000
66,0,0.01100000,0.02500000,0.99800000,0.04000000,-0.04000000,0.06000000,0.01675880,0.00205725,0.01177258,1.39000000,-0.68000000,0.01000000
67,0,0.01300000,0.02400000,0.99700000,-0.04000000,0.38000000,-0.03000000,0.01454394,0.02309843,0.01011143,1.39000000,-0.68000000,0.01000000
68,0,0.01000000,0.01900000,1.00100000,0.18000000,-0.11000000,0.01000000,0.01471612,0.02299321,0.01012100,1.40000000,-0.68000000,0.01000000
69,0,0.00900000,0.02600000,0.99900000,-0.03000000,-0.17000000,-0.13000000,0.01468855,0.02283701,0.01000154,1.40000000,-0.68000000,0.01000000
70,0,0.01100000,0.02600000,0.99800000,0.11000000,-0.10000000,0.26000000,0.01478732,0.02274722,0.01023499,1.40000000,-0.68000000,0.01000000
71,0,0.00800000,0.02300000,1.00000000,0.15000000,-0.02000000,-0.05000000,0.01492236,0.02272921,0.01018998,1.40000000,-0.68000000,0.01000000
72,0,0.01300000,0.02400000,0.99900000,0.16000000,0.21000000,0.09000000,0.01506675,0.02291872,0.01027120,1.40000000,-0.68000000,0.01000000
73,0,0.00700000,0.03000000,1.00100000,0.12000000,0.18000000,-0.25000000,0.02181982,0.03304833,-0.00379771,1.40000000,-0.68000000,0.01000000
74,0,0.01400000,0.02100000,1.00300000,-0.06000000,0.19000000,-0.21000000,0.02176175,0.03323220,-0.00400093,1.40000000,-0.68000000,0.00000000
75,0,0.00600000,0.02400000,1.00200000,-0.01000000,-0.17000000,-0.03000000,0.02175267,0.03307786,-0.00402817,1.40000000,-0.68000000,0.01000000
76,0,0.01200000,0.01900000,1.00300000,0.05000000,-0.24000000,-0.10000000,0.02179759,0.03286225,-0.00411800,1.39000000,-0.68000000,0.01000000
77,0,0.01100000,0.02400000,0.99700000,-0.04000000,0.06000000,-0.06000000,0.02176182,0.03291591,-0.00417166,1.39000000,-0.68000000,0.00000000
78,0,0.00800000,0.02700000,0.99900000,-0.06000000,0.30000000,0.02000000,0.02170752,0.03318742,-0.00415356,1.39000000,-0.67000000,0.00000000
79,0,0.00700000,0.02400000,1.00100000,0.06000000,0.12000000,0.02000000,0.02503077,0.03983392,-0.00304581,1.40000000,-0.67000000,0.00000000
80,0,0.00900000,0.02500000,0.99600000,-0.17000000,-0.12000000,0.03000000,0.02486532,0.03971713,-0.00301661,1.39000000,-0.67000000,0.01000000
81,0,0.00800000,0.02400000,0.99500000,0.32000000,0.06000000,-0.10000000,0.02515630,0.03977169,-0.00310755,1.40000000,-0.67000000,0.01000000
82,0,0.00900000,0.02600000,1.00000000,-0.08000000,0.13000000,-0.03000000,0.02507431,0.03990494,-0.00313830,1.39000000,-0.67000000,0.01000000
83,0,0.01200000,0.02500000,1.00100000,0.15000000,-0.22000000,0.05000000,0.02520888,0.03970756,-0.00309344,1.39000000,-0.67000000,0.01000000
84,0,0.01100000,0.02800000,1.00200000,0.10000000,-0.11000000,-0.00000000,0.02530008,0.03960725,-0.00309344,1.39000000,-0.67000000,0.01000000
85,0,0.01600000,0.02500000,1.00000000,-0.24000000,0.29000000,-0.20000000,0.01202470,0.05564832,-0.01415625,1.39000000,-0.67000000,0.01000000
86,0,0.01200000,0.02100000,0.99800000,0.32000000,-0.16000000,0.03000000,0.01232881,0.05549627,-0.01412774,1.39000000,-0.67000000,0.01000000
87,0,0.00800000,0.02200000,1.00000000,-0.14000000,-0.21000000,0.14000000,0.01220314,0.05530777,-0.01400207,1.39000000,-0.67000000,0.01000000
88,0,0.01500000,0.02800000,0.99800000,0.01000000,0.00000000,0.13000000,0.01221201,0.05530777,-0.01388671,1.39000000,-0.67000000,0.01000000
89,0,0.01400000,0.01900000,0.99800000,0.09000000,0.13000000,-0.08000000,0.01229188,0.05542313,-0.01395770,1.39000000,-0.67000000,0.01000000
90,0,0.01300000,0.02600000,0.99900000,0.04000000,-0.32000000,0.18000000,0.01232785,0.05513535,-0.01379582,1.39000000,-0.68000000,0.01000000
