Measurement Count,IMU_MODE,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,X_DEL_ANG,Y_DEL_ANG,Z_DEL_ANG,ROLL,PITCH,HEADING
70,0,0.47200000,0.06200000,0.88100000,0.05000000,-0.04000000,-0.10000000,-0.01895399,-0.05328933,0.01091350,3.82000000,-28.44000000,0.03000000
71,0,0.47900000,0.05800000,0.87900000,0.09000000,0.12000000,-0.06000000,-0.01391517,-0.04657089,0.00755428,3.82000000,-28.44000000,0.03000000
72,0,0.47100000,0.05600000,0.87900000,0.27000000,-0.01000000,0.06000000,-0.01363003,-0.04658145,0.00761765,3.82000000,-28.44000000,0.03000000
73,0,0.47600000,0.06200000,0.88000000,-0.20000000,0.05000000,-0.18000000,-0.01383304,-0.04653070,0.00743494,3.82000000,-28.44000000,0.03000000
74,0,0.47700000,0.06200000,0.88100000,0.06000000,-0.14000000,-0.25000000,-0.01377301,-0.04667077,0.00718481,3.82000000,-28.43000000,0.03000000
75,0,0.47700000,0.05900000,0.88000000,0.11000000,-0.03000000,0.00000000,-0.01366143,-0.04670120,0.00718481,3.82000000,-28.44000000,0.03000000
76,0,0.48000000,0.06000000,0.87700000,0.11000000,0.42000000,0.02000000,-0.01355043,-0.04627738,0.00720499,3.82000000,-28.44000000,0.03000000
77,0,0.47900000,0.05800000,0.87800000,-0.05000000,-0.24000000,0.11000000,-0.01632374,-0.05958923,0.01330626,3.82000000,-28.44000000,0.03000000
78,0,0.47100000,0.05500000,0.87800000,0.09000000,-0.01000000,0.03000000,-0.01622622,-0.05960006,0.01333876,3.82000000,-28.44000000,0.03000000
79,0,0.47700000,0.05900000,0.88000000,0.12000000,-0.07000000,0.07000000,-0.01610244,-0.05967227,0.01341097,3.82000000,-28.44000000,0.03000000
80,0,0.47700000,0.05900000,0.87800000,0.07000000,-0.10000000,-0.17000000,-0.01603047,-0.05977508,0.01323618,3.82000000,-28.44000000,0.03000000
81,0,0.47600000,0.06700000,0.87900000,0.01000000,-0.12000000,0.10000000,-0.01602012,-0.05989932,0.01333971,3.83000000,-28.44000000,0.02000000
82,0,0.47900000,0.06300000,0.88100000,-0.08000000,0.04000000,0.03000000,-0.01610285,-0.05985796,0.01337074,3.83000000,-28.44000000,0.03000000
83,0,0.48200000,0.06400000,0.87600000,-0.04000000,-0.04000000,-0.01000000,-0.01835672,-0.06211183,0.01280727,3.83000000,-28.44000000,0.02000000
84,0,0.47000000,0.05600000,0.87700000,-0.01000000,-0.04000000,0.09000000,-0.01836753,-0.06215507,0.01290457,3.83000000,-28.44000000,0.02000000
85,0,0.47200000,0.06000000,0.87800000,0.11000000,0.07000000,0.06000000,-0.01825700,-0.06208474,0.01296485,3.83000000,-28.44000000,0.03000000
86,0,0.47700000,0.06000000,0.87700000,0.16000000,-0.04000000,-0.11000000,-0.01809536,-0.06212515,0.01285372,3.83000000,-28.44000000,0.02000000
87,0,0.47300000,0.06300000,0.88100000,0.11000000,-0.21000000,0.07000000,-0.01798422,-0.06233731,0.01292444,3.83000000,-28.44000000,0.02000000
88,0,0.47200000,0.06400000,0.87600000,0.10000000,-0.13000000,-0.14000000,-0.01788365,-0.06246805,0.01278364,3.83000000,-28.44000000,0.02000000
89,0,0.47500000,0.05500000,0.88300000,-0.02000000,-0.11000000,-0.23000000,-0.01899260,-0.06856730,0.00003067,3.83000000,-28.44000000,0.02000000
90,0,0.47500000,0.06200000,0.87800000,-0.10000000,-0.22000000,-0.11000000,-0.01909668,-0.06879628,-0.00008382,3.83000000,-28.44000000,0.02000000
91,0,0.47600000,0.05700000,0.87800000,-0.10000000,0.07000000,0.13000000,-0.01919604,-0.06872672,0.00004535,3.83000000,-28.44000000,0.02000000
92,0,0.48300000,0.05800000,0.87800000,0.15000000,0.01000000,0.10000000,-0.01904436,-0.06871661,0.00014647,3.83000000,-28.44000000,0.02000000
93,0,0.47600000,0.06100000,0.87600000,0.16000000,0.05000000,-0.03000000,-0.01888283,-0.06866613,0.00011619,3.83000000,-28.44000000,0.02000000
94,0,0.47800000,0.06300000,0.87600000,-0.24000000,-0.16000000,0.06000000,-0.01912278,-0.06882610,0.00017617,3.84000000,-28.44000000,0.02000000
95,0,0.47500000,0.06400000,0.87900000,-0.06000000,0.00000000,-0.07000000,-0.02245457,-0.06882610,-0.00371092,3.84000000,-28.44000000,0.02000000
96,0,0.47700000,0.05900000,0.88000000,0.06000000,0.14000000,-0.07000000,-0.02239232,-0.06868085,-0.00378354,3.84000000,-28.44000000,0.02000000
97,0,0.47800000,0.05600000,0.87900000,0.02000000,-0.15000000,0.13000000,-0.02237252,-0.06882943,-0.00365478,3.84000000,-28.44000000,0.02000000
98,0,0.47900000,0.06400000,0.87900000,-0.32000000,-0.17000000,0.01000000,-0.02269352,-0.06899996,-0.00364475,3.84000000,-28.44000000,0.02000000
99,0,0.47400000,0.06300000,0.88000000,-0.09000000,0.18000000,-0.13000000,-0.02278307,-0.06882086,-0.00377410,3.84000000,-28.44000000,0.02000000
100,0,0.47700000,0.05900000,0.87500000,-0.17000000,-0.00000000,-0.23000000,-0.02295263,-0.06882086,-0.00400351,3.84000000,-28.44000000,0.01000000
101,0,0.47300000,0.06200000,0.87800000,0.14000000,0.03000000,-0.17000000,-0.01475296,-0.06706379,-0.01396025,3.84000000,-28.44000000,0.01000000
