Measurement Count,IMU_MODE,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,X_DEL_ANG,Y_DEL_ANG,Z_DEL_ANG,ROLL,PITCH,HEADING
117,0,-0.11600000,0.07100000,-0.98800000,-0.03000000,0.13000000,-0.05000000,-0.00786300,-0.02619429,-0.09512894,175.81000000,8.93000000,179.90000000
118,0,-0.11500000,0.07400000,-0.99300000,0.11000000,0.10000000,-0.27000000,-0.00775245,-0.02609379,-0.09540030,175.81000000,8.90000000,179.90000000
119,0,-0.11600000,0.06800000,-0.99100000,0.05000000,0.21000000,0.22000000,-0.00770258,-0.02588433,-0.09518087,175.81000000,8.88000000,179.90000000
120,0,-0.11800000,0.07000000,-0.98600000,0.33000000,-0.21000000,0.04000000,0.01071435,-0.03760420,-0.09294851,175.81000000,8.87000000,179.90000000
121,0,-0.11000000,0.07600000,-0.98900000,0.22000000,-0.17000000,0.17000000,0.01097606,-0.03780642,-0.09274629,175.81000000,8.84000000,179.90000000
122,0,-0.11300000,0.07000000,-0.98800000,0.06000000,0.10000000,0.01000000,0.01104028,-0.03769939,-0.09273558,175.81000000,8.83000000,179.89000000
123,0,-0.11500000,0.07200000,-0.98900000,-0.19000000,0.03000000,-0.11000000,0.01084366,-0.03766834,-0.09284941,175.81000000,8.82000000,179.89000000
124,0,-0.11600000,0.07300000,-0.98900000,0.08000000,-0.14000000,0.20000000,0.01093291,-0.03782453,-0.09262628,175.81000000,8.81000000,179.89000000
125,0,-0.11800000,0.07200000,-0.99200000,0.11000000,0.04000000,0.15000000,0.01105679,-0.03777949,-0.09245736,175.81000000,8.81000000,179.89000000
126,0,-0.11600000,0.07100000,-0.98800000,-0.36000000,0.03000000,0.10000000,-0.00897570,-0.03611011,-0.08689278,175.81000000,8.79000000,179.89000000
127,0,-0.12100000,0.06700000,-0.99100000,0.33000000,0.13000000,-0.05000000,-0.00862901,-0.03597354,-0.08694531,175.81000000,8.76000000,179.90000000
128,0,-0.11600000,0.07300000,-0.98900000,0.11000000,-0.18000000,-0.07000000,-0.00851806,-0.03615509,-0.08701591,175.81000000,8.74000000,179.90000000
129,0,-0.11700000,0.07200000,-0.99700000,0.10000000,-0.07000000,-0.05000000,-0.00841801,-0.03622513,-0.08706593,175.81000000,8.73000000,179.90000000
130,0,-0.11500000,0.06900000,-0.99000000,-0.22000000,0.19000000,-0.13000000,-0.00865192,-0.03602312,-0.08720415,175.81000000,8.71000000,179.90000000
131,0,-0.11000000,0.07500000,-0.98700000,0.24000000,0.13000000,0.14000000,-0.00834822,-0.03585861,-0.08702700,175.81000000,8.70000000,179.90000000
132,0,-0.11000000,0.07500000,-0.98600000,-0.13000000,-0.08000000,0.04000000,-0.01552199,-0.04027324,-0.08481969,175.81000000,8.69000000,179.90000000
133,0,-0.11300000,0.06800000,-0.99700000,-0.04000000,0.10000000,0.12000000,-0.01556495,-0.04016584,-0.08469081,175.81000000,8.67000000,179.90000000
134,0,-0.11300000,0.07500000,-0.98900000,0.01000000,0.04000000,-0.17000000,-0.01555450,-0.04012406,-0.08486840,175.81000000,8.65000000,179.90000000
135,0,-0.11500000,0.07400000,-0.99500000,0.39000000,-0.07000000,0.31000000,-0.01514812,-0.04019700,-0.08454538,175.81000000,8.64000000,179.90000000
136,0,-0.11800000,0.07500000,-0.98800000,-0.05000000,0.11000000,-0.25000000,-0.01519870,-0.04008574,-0.08479825,175.81000000,8.62000000,179.90000000
137,0,-0.11800000,0.07100000,-0.99300000,0.11000000,0.30000000,-0.02000000,-0.01508741,-0.03978222,-0.08481848,175.81000000,8.60000000,179.90000000
138,0,-0.11600000,0.07300000,-0.98800000,-0.07000000,-0.16000000,0.11000000,-0.01898220,-0.04868460,-0.07869810,175.81000000,8.57000000,179.90000000
139,0,-0.11600000,0.07100000,-0.98900000,-0.02000000,0.09000000,0.10000000,-0.01900381,-0.04858732,-0.07859001,175.81000000,8.56000000,179.90000000
140,0,-0.11200000,0.06900000,-0.98900000,0.03000000,-0.02000000,0.36000000,-0.01897336,-0.04860762,-0.07822460,175.81000000,8.56000000,179.90000000
141,0,-0.12100000,0.06600000,-0.99000000,0.14000000,0.17000000,0.16000000,-0.01883166,-0.04843555,-0.07806265,175.82000000,8.55000000,179.90000000
142,0,-0.11600000,0.07800000,-0.99300000,-0.04000000,-0.06000000,-0.14000000,-0.01887195,-0.04849600,-0.07820368,175.81000000,8.53000000,179.90000000
143,0,-0.11500000,0.07500000,-0.99300000,0.26000000,-0.11000000,-0.04000000,-0.01859918,-0.04861140,-0.07824565,175.81000000,8.52000000,179.90000000
144,0,-0.11900000,0.07900000,-0.99200000,0.03000000,-0.05000000,0.12000000,-0.01691479,-0.05141871,-0.07150810,175.81000000,8.51000000,179.90000000
145,0,-0.11800000,0.07200000,-0.98600000,-0.04000000,0.05000000,0.18000000,-0.01695706,-0.05136588,-0.07131788,175.81000000,8.50000000,179.89000000
146,0,-0.11400000,0.07300000,-0.99200000,-0.21000000,-0.16000000,-0.09000000,-0.01716897,-0.05152733,-0.07140870,175.81000000,8.48000000,179.89000000
147,0,-0.11900000,0.07400000,-0.99000000,-0.12000000,0.05000000,-0.16000000,-0.01729112,-0.05147643,-0.07157157,175.81000000,8.45000000,179.89000000
148,0,-0.11900000,0.07200000,-0.99200000,0.04000000,-0.14000000,-0.13000000,-0.01725093,-0.05161707,-0.07170216,175.81000000,8.44000000,179.89000000
149,0,-0.11400000,0.07500000,-0.99000000,-0.08000000,-0.06000000,-0.11000000,-0.01733151,-0.05167750,-0.07181295,175.81000000,8.40000000,179.90000000
150,0,-0.11600000,0.07500000,-0.99100000,0.01000000,0.09000000,-0.05000000,-0.01677684,-0.04668552,-0.07458627,175.81000000,8.39000000,179.90000000
151,0,-0.11100000,0.07200000,-0.99300000,0.01000000,0.14000000,-0.14000000,-0.01676626,-0.04653730,-0.07473449,175.81000000,8.36000000,179.90000000
152,0,-0.11900000,0.07300000,-0.99200000,0.14000000,-0.07000000,-0.15000000,-0.01662498,-0.04660794,-0.07488585,175.81000000,8.34000000,179.90000000
153,0,-0.11500000,0.07700000,-0.98800000,-0.19000000,-0.15000000,-0.08000000,-0.01681789,-0.04676023,-0.07496708,175.81000000,8.34000000,179.90000000
154,0,-0.11500000,0.07600000,-0.98700000,0.32000000,-0.09000000,0.00000000,-0.01649727,-0.04685041,-0.07496708,175.81000000,8.32000000,179.90000000
155,0,-0.11800000,0.07600000,-0.98900000,0.04000000,0.01000000,-0.08000000,-0.01645687,-0.04684031,-0.07504788,175.81000000,8.31000000,179.90000000
156,0,-0.11800000,0.07100000,-0.99000000,0.09000000,-0.03000000,0.01000000,-0.01142343,-0.04851812,-0.07448861,175.81000000,8.30000000,179.90000000
157,0,-0.11800000,0.07400000,-0.99500000,0.08000000,-0.09000000,-0.23000000,-0.01133900,-0.04861310,-0.07473134,175.81000000,8.28000000,179.90000000
158,0,-0.11500000,0.07300000,-0.98900000,-0.18000000,0.06000000,-0.39000000,-0.01152458,-0.04855124,-0.07513344,175.81000000,8.27000000,179.90000000
159,0,-0.11700000,0.07400000,-0.98900000,0.05000000,-0.15000000,0.06000000,-0.01147440,-0.04870178,-0.07507322,175.81000000,8.26000000,179.90000000
160,0,-0.11700000,0.07600000,-0.99100000,0.08000000,0.01000000,-0.11000000,-0.01139425,-0.04869176,-0.07518343,175.81000000,8.25000000,179.90000000
161,0,-0.11700000,0.07400000,-0.98800000,0.00000000,0.13000000,0.05000000,-0.01139425,-0.04856126,-0.07513324,175.81000000,8.23000000,179.90000000
162,0,-0.11700000,0.07100000,-0.99300000,0.07000000,-0.09000000,0.29000000,-0.00747286,-0.05360305,-0.05888747,175.81000000,8.22000000,179.90000000
163,0,-0.11900000,0.07500000,-0.98800000,0.15000000,-0.09000000,0.00000000,-0.00731391,-0.05369842,-0.05888747,175.81000000,8.21000000,179.90000000
164,0,-0.11700000,0.07300000,-0.99000000,-0.11000000,0.00000000,0.09000000,-0.00742507,-0.05369842,-0.05879653,175.81000000,8.20000000,179.90000000
165,0,-0.11200000,0.07200000,-0.99000000,-0.14000000,0.25000000,0.08000000,-0.00756574,-0.05344722,-0.05871614,175.81000000,8.19000000,179.90000000
