Timestamp,X_DEL_VEL,Y_DEL_VEL,Z_DEL_VEL,ROLL,PITCH,HEADING
55.51462936401367,0.11436731791496271,-0.5563823895454417,55.503336263418085,-0.55,-0.12,-0.04
55.51552772521973,0.11436911463737483,-0.5563904747962962,55.504236421346555,-0.55,-0.13,-0.04
55.57102990150452,0.11442461681365962,-0.5569454965591442,55.55951658892621,-0.55,-0.13,-0.04
55.571982860565186,0.11443319344520564,-0.5569521672725688,55.560471453904995,-0.55,-0.13,-0.04
55.57288599014282,0.11443319344520564,-0.556956682920457,55.56137097096432,-0.55,-0.13,-0.04
55.573784589767456,0.11442870044708248,-0.5569656689167033,55.56226597619045,-0.55,-0.13,-0.04
55.574676513671875,0.11443048429489132,-0.5569728043079386,55.56315522432316,-0.55,-0.13,-0.04
55.575573444366455,0.11443407201766964,-0.5569799797534952,55.56405125808705,-0.55,-0.13,-0.04
55.63185429573059,0.1143777911663055,-0.5575427882671365,55.620219547748455,-0.55,-0.13,-0.04
55.63280749320984,0.11438255715370174,-0.557552320241929,55.62117465162266,-0.55,-0.13,-0.04
55.63372087478638,0.11438438391685482,-0.5575614540576944,55.62208985996235,-0.55,-0.13,-0.04
55.6346116065979,0.11438082098960872,-0.5575694706439981,55.62298771762837,-0.55,-0.13,-0.04
55.63550353050232,0.11438082098960872,-0.5575774979591379,55.62387696576108,-0.55,-0.13,-0.04
55.63645315170288,0.11438461947441096,-0.5575879437923441,55.62482468771924,-0.55,-0.13,-0.04
55.69181275367737,0.11443997907638545,-0.5580861802101145,55.6804610877036,-0.55,-0.13,-0.03
55.69276452064514,0.11444283437728878,-0.5580976014137278,55.6814119029044,-0.55,-0.13,-0.03
55.69366693496704,0.11444373679161067,-0.5581048207283029,55.68231521964062,-0.55,-0.13,-0.03
55.69460463523865,0.1144474875926971,-0.5581123223304758,55.68325291991223,-0.55,-0.13,-0.04
55.69550347328186,0.11445198178291316,-0.558121310710908,55.684150859117395,-0.55,-0.13,-0.03
55.696409463882446,0.1144556057453155,-0.558132182598115,55.68505503773678,-0.55,-0.13,-0.03
55.751800298690796,0.1144556057453155,-0.5584645276069651,55.74027970004071,-0.55,-0.13,-0.03
55.752763748168945,0.11446042299270626,-0.5584799427986155,55.74124507641781,-0.55,-0.13,-0.03
55.75366544723511,0.11446132469177242,-0.5584862546920786,55.74214587378491,-0.55,-0.13,-0.03
